0.2935
49.93018499873243,50.12807585425847
57.929112842426456,55.57935648817937
57.89940433515416,47.64977110958392
56.792786376703845,21.964300654523516
53.36255665964544,45.42886163308668
54.21948193903909,50.21606067930296
54.14069525288744,29.199289829811303
34.662920263366104,44.337349428381025
37.76375459403766,39.87598621013505
34.98950101546006,62.94813522539552
39.06454639832678,22.98509177359861
52.58091605354178,18.757307154247577
33.21618115635804,35.17303842635187
31.38524585071807,53.864523610884746
46.34586393934128,49.99945725369806
57.16091365567665,45.33364803329285
29.937753081619622,18.275796539314744
57.40564116460117,25.860206599562176
58.52033330731814,35.282831135079434
51.85945749857884,37.617418861472736
43.13946707809412,48.02298822059
32.282553016230686,26.524252473333878
24.213566017655253,42.06458668172544
58.61962774965447,43.58906989999511
22.891179485830136,52.58161346059198
28.988010653773753,22.2871632623891
19.069903307924918,50.345267886020004
13.548452277529272,43.71597778554088
30.437990257385298,47.152495432228555
26.07674268935944,24.310901755222922
